,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
106,2023-11-10,234.35819665115264,216.39076248839254,256.13881727014365,234.35819665115264,234.35819665115264,1.8219639987966714,1.8219639987966714,1.8219639987966714,1.8219639987966714,1.8219639987966714,1.8219639987966714,0.0,0.0,0.0,236.1801606499493
107,2023-11-13,233.7586830928252,217.34120242028007,255.52075297598412,233.7586830928252,233.7586830928252,2.075705237816368,2.075705237816368,2.075705237816368,2.075705237816368,2.075705237816368,2.075705237816368,0.0,0.0,0.0,235.8343883306416
108,2023-11-14,233.55884524004944,216.51039579792837,256.39188626785295,233.55884524004944,233.55884524004944,4.548430922936633,4.548430922936633,4.548430922936633,4.548430922936633,4.548430922936633,4.548430922936633,0.0,0.0,0.0,238.10727616298607
109,2023-11-15,233.3590073872736,218.00672317400762,257.5818061022575,233.3590073872736,233.3590073872736,3.9585678494624608,3.9585678494624608,3.9585678494624608,3.9585678494624608,3.9585678494624608,3.9585678494624608,0.0,0.0,0.0,237.31757523673608
110,2023-11-16,233.1591695344978,217.15736960794177,254.620687033065,233.1591695344978,233.1591695344978,2.5159454649717214,2.5159454649717214,2.5159454649717214,2.5159454649717214,2.5159454649717214,2.5159454649717214,0.0,0.0,0.0,235.6751149994695
111,2023-11-17,232.959331681722,214.81454401158865,255.04015437732286,232.959331681722,232.959331681722,1.8219639987953375,1.8219639987953375,1.8219639987953375,1.8219639987953375,1.8219639987953375,1.8219639987953375,0.0,0.0,0.0,234.78129568051733
112,2023-11-20,232.3598181249861,214.317562031419,254.06398987567084,232.3598181249861,232.3598181249861,2.0757052377832057,2.0757052377832057,2.0757052377832057,2.0757052377832057,2.0757052377832057,2.0757052377832057,0.0,0.0,0.0,234.43552336276932
113,2023-11-21,232.15998027274082,216.90228930739988,255.41505239341615,232.15998027274082,232.15998027274082,4.548430922934848,4.548430922934848,4.548430922934848,4.548430922934848,4.548430922934848,4.548430922934848,0.0,0.0,0.0,236.70841119567567
114,2023-11-22,231.96014242049552,215.97046051131946,256.4911607997522,231.96014242049552,231.96014242049552,3.958567849461731,3.958567849461731,3.958567849461731,3.958567849461731,3.958567849461731,3.958567849461731,0.0,0.0,0.0,235.91871026995724
115,2023-11-24,231.56046671600492,213.44518536240662,253.8561876344249,231.56046671600492,231.56046671600492,1.8219639987849054,1.8219639987849054,1.8219639987849054,1.8219639987849054,1.8219639987849054,1.8219639987849054,0.0,0.0,0.0,233.38243071478982
116,2023-11-27,230.96095315926902,214.25936380489279,253.01883823060737,230.96095315926902,230.96095315926902,2.075705237790918,2.075705237790918,2.075705237790918,2.075705237790918,2.075705237790918,2.075705237790918,0.0,0.0,0.0,233.03665839705994
117,2023-11-28,230.76111530702374,215.284864850847,255.6192860743392,230.76111530702374,230.76111530702374,4.54843092293736,4.54843092293736,4.54843092293736,4.54843092293736,4.54843092293736,4.54843092293736,0.0,0.0,0.0,235.30954622996111
118,2023-11-29,230.56127745477843,214.483693073998,254.3321179732618,230.56127745477843,230.56127745477843,3.958567849461002,3.958567849461002,3.958567849461002,3.958567849461002,3.958567849461002,3.958567849461002,0.0,0.0,0.0,234.51984530423942
119,2023-11-30,230.36143960253315,213.1000205933819,251.3365141857917,230.36143960253315,230.36143960253315,2.515945464970417,2.515945464970417,2.515945464970417,2.515945464970417,2.515945464970417,2.515945464970417,0.0,0.0,0.0,232.87738506750358
120,2023-12-01,230.09295801535026,211.487801900857,251.32611398306835,230.09295801535026,230.09295801535026,1.8219639988102665,1.8219639988102665,1.8219639988102665,1.8219639988102665,1.8219639988102665,1.8219639988102665,0.0,0.0,0.0,231.91492201416054
121,2023-12-04,229.2875132538016,211.57546397621385,250.62680073396592,229.2875132538016,229.2875132538016,2.07570523779231,2.07570523779231,2.07570523779231,2.07570523779231,2.07570523779231,2.07570523779231,0.0,0.0,0.0,231.3632184915939
122,2023-12-05,229.0190316666187,213.69219588219104,253.68648712871746,229.0190316666187,229.0190316666187,4.548430922931279,4.548430922931279,4.548430922931279,4.548430922931279,4.548430922931279,4.548430922931279,0.0,0.0,0.0,233.56746258955
123,2023-12-06,228.75055007943578,213.3943769738751,253.15871742671544,228.75055007943578,228.75055007943578,3.9585678494660717,3.9585678494660717,3.9585678494660717,3.9585678494660717,3.9585678494660717,3.9585678494660717,0.0,0.0,0.0,232.70911792890186
124,2023-12-07,228.4820684922529,212.89533256135272,250.80905091434448,228.4820684922529,228.4820684922529,2.515945464973237,2.515945464973237,2.515945464973237,2.515945464973237,2.515945464973237,2.515945464973237,0.0,0.0,0.0,230.99801395722614
125,2023-12-08,228.21358690507,211.46700728836538,250.12508265123657,228.21358690507,228.21358690507,1.8219639988043845,1.8219639988043845,1.8219639988043845,1.8219639988043845,1.8219639988043845,1.8219639988043845,0.0,0.0,0.0,230.0355509038744
126,2023-12-11,227.4081421435213,208.90883526193153,247.63035659362032,227.4081421435213,227.4081421435213,2.075705237793702,2.075705237793702,2.075705237793702,2.075705237793702,2.075705237793702,2.075705237793702,0.0,0.0,0.0,229.483847381315
127,2023-12-12,227.1396605563384,212.73840093537427,250.62212703995033,227.1396605563384,227.1396605563384,4.548430922938233,4.548430922938233,4.548430922938233,4.548430922938233,4.548430922938233,4.548430922938233,0.0,0.0,0.0,231.68809147927664
128,2023-12-13,226.75611232632897,210.217170682154,250.5375112589562,226.75611232632897,226.75611232632897,3.958567849465341,3.958567849465341,3.958567849465341,3.958567849465341,3.958567849465341,3.958567849465341,0.0,0.0,0.0,230.7146801757943
129,2023-12-14,226.37256409631954,209.67547770781195,249.05525827544878,226.37256409631954,226.37256409631954,2.5159454649725848,2.5159454649725848,2.5159454649725848,2.5159454649725848,2.5159454649725848,2.5159454649725848,0.0,0.0,0.0,228.88850956129212
130,2023-12-15,225.98901586631013,207.74375981150538,248.23457002466225,225.98901586631013,225.98901586631013,1.821963998803051,1.821963998803051,1.821963998803051,1.821963998803051,1.821963998803051,1.821963998803051,0.0,0.0,0.0,227.81097986511318
131,2023-12-18,224.83837117628175,207.50466055142837,245.69557067820753,224.83837117628175,224.83837117628175,2.0757052378077367,2.0757052378077367,2.0757052378077367,2.0757052378077367,2.0757052378077367,2.0757052378077367,0.0,0.0,0.0,226.9140764140895
132,2023-12-19,224.45482294627232,207.87223920540134,248.4838220306229,224.45482294627232,224.45482294627232,4.548430922932153,4.548430922932153,4.548430922932153,4.548430922932153,4.548430922932153,4.548430922932153,0.0,0.0,0.0,229.00325386920446
133,2023-12-20,224.07127471626288,206.8016824121609,247.0037109643271,224.07127471626288,224.07127471626288,3.9585678494631917,3.9585678494631917,3.9585678494631917,3.9585678494631917,3.9585678494631917,3.9585678494631917,0.0,0.0,0.0,228.02984256572606
134,2023-12-21,223.6877264862534,205.59224056406106,244.95327560419796,223.6877264862534,223.6877264862534,2.515945464973669,2.515945464973669,2.515945464973669,2.515945464973669,2.515945464973669,2.515945464973669,0.0,0.0,0.0,226.20367195122708
135,2023-12-22,223.30417825624397,204.59684412426645,245.01785238048996,223.30417825624397,223.30417825624397,1.8219639988017173,1.8219639988017173,1.8219639988017173,1.8219639988017173,1.8219639988017173,1.8219639988017173,0.0,0.0,0.0,225.1261422550457
136,2023-12-26,221.2823607808775,207.97596701519734,246.50446675516724,221.2823607808775,221.2823607808775,4.548430922934664,4.548430922934664,4.548430922934664,4.548430922934664,4.548430922934664,4.548430922934664,0.0,0.0,0.0,225.83079170381217
137,2023-12-27,220.77690641203583,205.11038751881338,245.42712455209156,220.77690641203583,220.77690641203583,3.958567849462462,3.958567849462462,3.958567849462462,3.958567849462462,3.958567849462462,3.958567849462462,0.0,0.0,0.0,224.7354742614983
138,2023-12-28,220.27145204319422,204.0738969298995,243.06892368550828,220.27145204319422,220.27145204319422,2.515945464970959,2.515945464970959,2.515945464970959,2.515945464970959,2.515945464970959,2.515945464970959,0.0,0.0,0.0,222.78739750816518
139,2023-12-29,219.76599767435255,200.63584740537388,241.76572503546583,219.76599767435255,219.76599767435255,1.8219639987912861,1.8219639987912861,1.8219639987912861,1.8219639987912861,1.8219639987912861,1.8219639987912861,0.0,0.0,0.0,221.58796167314384
140,2024-01-02,217.74418019898604,202.1577742086355,242.87583834029277,217.74418019898604,217.74418019898604,4.548430922937322,4.548430922937322,4.548430922937322,4.548430922937322,4.548430922937322,4.548430922937322,0.0,0.0,0.0,222.29261112192336
141,2024-01-03,217.23872583014446,200.71069162265673,240.0174455524393,217.23872583014446,217.23872583014446,3.958567849460312,3.958567849460312,3.958567849460312,3.958567849460312,3.958567849460312,3.958567849460312,0.0,0.0,0.0,221.19729367960477
142,2024-01-04,216.73327146130276,197.97149868159576,238.5154188439467,216.73327146130276,216.73327146130276,2.5159454649720434,2.5159454649720434,2.5159454649720434,2.5159454649720434,2.5159454649720434,2.5159454649720434,0.0,0.0,0.0,219.2492169262748
143,2024-01-05,216.2278170924612,199.28927415488778,237.86970781022612,216.2278170924612,216.2278170924612,1.821963998807549,1.821963998807549,1.821963998807549,1.821963998807549,1.821963998807549,1.821963998807549,0.0,0.0,0.0,218.04978109126876
144,2024-01-08,214.54075839462107,194.7675193985804,235.1701347764758,214.54075839462107,214.54075839462107,2.0757052377900003,2.0757052377900003,2.0757052377900003,2.0757052377900003,2.0757052377900003,2.0757052377900003,0.0,0.0,0.0,216.61646363241107
145,2024-01-09,213.978405495341,199.72893187636112,238.4664903142018,213.978405495341,213.978405495341,4.5484309229355375,4.5484309229355375,4.5484309229355375,4.5484309229355375,4.5484309229355375,4.5484309229355375,0.0,0.0,0.0,218.52683641827656
146,2024-01-10,213.41605259606095,198.57665890892645,237.3290557318068,213.41605259606095,213.41605259606095,3.9585678494610024,3.9585678494610024,3.9585678494610024,3.9585678494610024,3.9585678494610024,3.9585678494610024,0.0,0.0,0.0,217.37462044552194
147,2024-01-11,212.85369969678092,194.4895393165177,234.98332406072348,212.85369969678092,212.85369969678092,2.5159454649713915,2.5159454649713915,2.5159454649713915,2.5159454649713915,2.5159454649713915,2.5159454649713915,0.0,0.0,0.0,215.36964516175232
148,2024-01-12,212.2913467975009,194.99408412737614,234.458021268497,212.2913467975009,212.2913467975009,1.821963998806215,1.821963998806215,1.821963998806215,1.821963998806215,1.821963998806215,1.821963998806215,0.0,0.0,0.0,214.1133107963071
149,2024-01-16,210.04193520038075,193.88783338739077,235.38423262054746,210.04193520038075,210.04193520038075,4.548430922933752,4.548430922933752,4.548430922933752,4.548430922933752,4.548430922933752,4.548430922933752,0.0,0.0,0.0,214.5903661233145
150,2024-01-17,209.4795823011007,193.49503501231382,233.1802469982769,209.4795823011007,209.4795823011007,3.9585678494588525,3.9585678494588525,3.9585678494588525,3.9585678494588525,3.9585678494588525,3.9585678494588525,0.0,0.0,0.0,213.43815015055955
151,2024-01-18,208.91722940182063,191.62526571202218,232.23511346135808,208.91722940182063,208.91722940182063,2.515945464972476,2.515945464972476,2.515945464972476,2.515945464972476,2.515945464972476,2.515945464972476,0.0,0.0,0.0,211.4331748667931
152,2024-01-19,208.35478315836917,189.09596797666592,229.21444717730805,208.35478315836917,208.35478315836917,1.8219639988048815,1.8219639988048815,1.8219639988048815,1.8219639988048815,1.8219639988048815,1.8219639988048815,0.0,0.0,0.0,210.17674715717405
153,2024-01-22,206.6674444280148,187.7446343307852,228.48535324227063,206.6674444280148,206.6674444280148,2.0757052378054266,2.0757052378054266,2.0757052378054266,2.0757052378054266,2.0757052378054266,2.0757052378054266,0.0,0.0,0.0,208.74314966582023
154,2024-01-23,206.10499818456333,189.75522719940844,229.49800371092175,206.10499818456333,206.10499818456333,4.548430922936263,4.548430922936263,4.548430922936263,4.548430922936263,4.548430922936263,4.548430922936263,0.0,0.0,0.0,210.6534291074996
155,2024-01-24,205.54255194111184,189.99804042542928,228.58172193087145,205.54255194111184,205.54255194111184,3.9585678494639227,3.9585678494639227,3.9585678494639227,3.9585678494639227,3.9585678494639227,3.9585678494639227,0.0,0.0,0.0,209.50111979057576
156,2024-01-25,204.98010569766038,187.56570367165327,227.35028120941024,204.98010569766038,204.98010569766038,2.515945464971823,2.515945464971823,2.515945464971823,2.515945464971823,2.515945464971823,2.515945464971823,0.0,0.0,0.0,207.4960511626322
157,2024-01-26,204.41765945420892,187.56642560422125,225.47296859140445,204.41765945420892,204.41765945420892,1.8219639987989995,1.8219639987989995,1.8219639987989995,1.8219639987989995,1.8219639987989995,1.8219639987989995,0.0,0.0,0.0,206.2396234530079
158,2024-01-29,202.73032072385453,184.06478717739958,223.97274682270967,202.73032072385453,202.73032072385453,2.0757052377785854,2.0757052377785854,2.0757052377785854,2.0757052377785854,2.0757052377785854,2.0757052377785854,0.0,0.0,0.0,204.8060259616331
159,2024-01-30,202.16787448040313,186.40647556788207,225.85339994663337,202.16787448040313,202.16787448040313,4.548430922938775,4.548430922938775,4.548430922938775,4.548430922938775,4.548430922938775,4.548430922938775,0.0,0.0,0.0,206.7163054033419
160,2024-01-31,201.6054282279059,185.2130634063769,224.54288119643192,201.6054282279059,201.6054282279059,3.958567849463192,3.958567849463192,3.958567849463192,3.958567849463192,3.958567849463192,3.958567849463192,0.0,0.0,0.0,205.56399607736907
161,2024-02-01,201.04298197540865,184.01861974270662,223.34264603496757,201.04298197540865,201.04298197540865,2.5159454649725856,2.5159454649725856,2.5159454649725856,2.5159454649725856,2.5159454649725856,2.5159454649725856,0.0,0.0,0.0,203.55892744038124
162,2024-02-02,200.48053572291147,181.8372630664325,222.2152627184072,200.48053572291147,200.48053572291147,1.8219639987931164,1.8219639987931164,1.8219639987931164,1.8219639987931164,1.8219639987931164,1.8219639987931164,0.0,0.0,0.0,202.30249972170458
163,2024-02-05,198.7931969654198,181.0391795946291,220.10234165957147,198.7931969654198,198.7931969654198,2.0757052377799776,2.0757052377799776,2.0757052377799776,2.0757052377799776,2.0757052377799776,2.0757052377799776,0.0,0.0,0.0,200.86890220319978
164,2024-02-06,198.23075071292263,182.71442480800434,223.37586605787533,198.23075071292263,198.23075071292263,4.548430922936991,4.548430922936991,4.548430922936991,4.548430922936991,4.548430922936991,4.548430922936991,0.0,0.0,0.0,202.77918163585963
165,2024-02-07,197.6683044604254,181.84153149713305,223.1244192884589,197.6683044604254,197.6683044604254,3.9585678494624625,3.9585678494624625,3.9585678494624625,3.9585678494624625,3.9585678494624625,3.9585678494624625,0.0,0.0,0.0,201.62687230988786
166,2024-02-08,197.10585820792818,180.08799245576492,219.22811763794982,197.10585820792818,197.10585820792818,2.515945464971934,2.515945464971934,2.515945464971934,2.515945464971934,2.515945464971934,2.515945464971934,0.0,0.0,0.0,199.6218036729001
167,2024-02-09,196.5434119554309,179.0685760553979,217.90897832748252,196.5434119554309,196.5434119554309,1.8219639988139282,1.8219639988139282,1.8219639988139282,1.8219639988139282,1.8219639988139282,1.8219639988139282,0.0,0.0,0.0,198.36537595424485
168,2024-02-12,194.85607321141094,177.01504740519565,217.29225966745713,194.85607321141094,194.85607321141094,2.0757052377940117,2.0757052377940117,2.0757052377940117,2.0757052377940117,2.0757052377940117,2.0757052377940117,0.0,0.0,0.0,196.93177844920496
169,2024-02-13,194.2936269634043,179.31449475431523,218.94246439668547,194.2936269634043,194.2936269634043,4.548430922935206,4.548430922935206,4.548430922935206,4.548430922935206,4.548430922935206,4.548430922935206,0.0,0.0,0.0,198.84205788633952
170,2024-02-14,193.73118071539767,177.63672129299314,217.01014264470268,193.73118071539767,193.73118071539767,3.9585678494603123,3.9585678494603123,3.9585678494603123,3.9585678494603123,3.9585678494603123,3.9585678494603123,0.0,0.0,0.0,197.68974856485798
171,2024-02-15,193.16873446739103,176.32552368018344,215.58178904314727,193.16873446739103,193.16873446739103,2.5159454649730173,2.5159454649730173,2.5159454649730173,2.5159454649730173,2.5159454649730173,2.5159454649730173,0.0,0.0,0.0,195.68467993236405
172,2024-02-16,192.6062882193844,174.1837968452415,213.75321326737398,192.6062882193844,192.6062882193844,1.8219639988125944,1.8219639988125944,1.8219639988125944,1.8219639988125944,1.8219639988125944,1.8219639988125944,0.0,0.0,0.0,194.428252218197
173,2024-02-20,190.35650322735782,176.44706319702195,215.58403234257244,190.35650322735782,190.35650322735782,4.548430922937864,4.548430922937864,4.548430922937864,4.548430922937864,4.548430922937864,4.548430922937864,0.0,0.0,0.0,194.90493415029567
174,2024-02-21,189.79405697935115,175.0189436806039,212.96951757432694,189.79405697935115,189.79405697935115,3.9585678494581624,3.9585678494581624,3.9585678494581624,3.9585678494581624,3.9585678494581624,3.9585678494581624,0.0,0.0,0.0,193.7526248288093
175,2024-02-22,189.23161073134455,171.77865963471334,211.37294931189334,189.23161073134455,189.23161073134455,2.515945464972366,2.515945464972366,2.515945464972366,2.515945464972366,2.515945464972366,2.515945464972366,0.0,0.0,0.0,191.7475561963169
176,2024-02-23,188.72835291926705,170.00461569847036,212.53618633015293,188.72835291926705,188.72835291926705,1.8219639988021634,1.8219639988021634,1.8219639988021634,1.8219639988021634,1.8219639988021634,1.8219639988021634,0.0,0.0,0.0,190.55031691806923
177,2024-02-26,187.21857948303463,169.35286195660606,210.3236082386114,187.21857948303463,187.21857948303463,2.0757052378031156,2.0757052378031156,2.0757052378031156,2.0757052378031156,2.0757052378031156,2.0757052378031156,0.0,0.0,0.0,189.29428472083774
178,2024-02-27,186.71532167095714,171.05762282123567,209.87065663143272,186.71532167095714,186.71532167095714,4.548430922940375,4.548430922940375,4.548430922940375,4.548430922940375,4.548430922940375,4.548430922940375,0.0,0.0,0.0,191.26375259389752
179,2024-02-28,186.21206385887967,170.44066334160996,208.90855416243872,186.21206385887967,186.21206385887967,3.958567849464652,3.958567849464652,3.958567849464652,3.958567849464652,3.958567849464652,3.958567849464652,0.0,0.0,0.0,190.17063170834433
180,2024-02-29,185.70880604680218,168.00268748067234,208.28067848866937,185.70880604680218,185.70880604680218,2.5159454649734503,2.5159454649734503,2.5159454649734503,2.5159454649734503,2.5159454649734503,2.5159454649734503,0.0,0.0,0.0,188.22475151177562
181,2024-03-01,185.20554823472472,167.0116185220159,207.94967091151733,185.20554823472472,185.20554823472472,1.82196399880083,1.82196399880083,1.82196399880083,1.82196399880083,1.82196399880083,1.82196399880083,0.0,0.0,0.0,187.02751223352556
182,2024-03-04,183.6957747984923,166.48314721837178,205.50116097478713,183.6957747984923,183.6957747984923,2.0757052378045087,2.0757052378045087,2.0757052378045087,2.0757052378045087,2.0757052378045087,2.0757052378045087,0.0,0.0,0.0,185.7714800362968
183,2024-03-05,183.19251698641483,167.84763295353258,206.30689284725608,183.19251698641483,183.19251698641483,4.548430922934294,4.548430922934294,4.548430922934294,4.548430922934294,4.548430922934294,4.548430922934294,0.0,0.0,0.0,187.74094790934913
184,2024-03-06,182.79359473093655,166.7174683893806,205.38232435895864,182.79359473093655,182.79359473093655,3.958567849465344,3.958567849465344,3.958567849465344,3.958567849465344,3.958567849465344,3.958567849465344,0.0,0.0,0.0,186.7521625804019
185,2024-03-07,182.39467247545835,164.60195308991416,203.61029796869627,182.39467247545835,182.39467247545835,2.51594546497074,2.51594546497074,2.51594546497074,2.51594546497074,2.51594546497074,2.51594546497074,0.0,0.0,0.0,184.9106179404291
186,2024-03-08,181.99575021998012,164.69272952853254,202.73206571061823,181.99575021998012,181.99575021998012,1.821963998794947,1.821963998794947,1.821963998794947,1.821963998794947,1.821963998794947,1.821963998794947,0.0,0.0,0.0,183.81771421877508
187,2024-03-11,180.79898345354545,162.18965262504418,202.32218010650186,180.79898345354545,180.79898345354545,2.0757052378122216,2.0757052378122216,2.0757052378122216,2.0757052378122216,2.0757052378122216,2.0757052378122216,0.0,0.0,0.0,182.87468869135768
188,2024-03-12,180.40006119806722,162.38277782711077,204.82686600647662,180.40006119806722,180.40006119806722,4.548430922936806,4.548430922936806,4.548430922936806,4.548430922936806,4.548430922936806,4.548430922936806,0.0,0.0,0.0,184.94849212100402
189,2024-03-13,180.001138942589,164.30035858916395,202.4857018516963,180.001138942589,180.001138942589,3.958567849463195,3.958567849463195,3.958567849463195,3.958567849463195,3.958567849463195,3.958567849463195,0.0,0.0,0.0,183.9597067920522
190,2024-03-14,179.6022166871108,161.57254511492135,201.26884457846967,179.6022166871108,179.6022166871108,2.515945464971824,2.515945464971824,2.515945464971824,2.515945464971824,2.515945464971824,2.515945464971824,0.0,0.0,0.0,182.11816215208262
191,2024-03-15,179.20329443163254,160.90692552554856,199.77591324560794,179.20329443163254,179.20329443163254,1.8219639987936138,1.8219639987936138,1.8219639987936138,1.8219639987936138,1.8219639987936138,1.8219639987936138,0.0,0.0,0.0,181.02525843042616
192,2024-03-18,178.37618441290445,158.88917818792638,199.22795076024605,178.37618441290445,178.37618441290445,2.0757052377853804,2.0757052377853804,2.0757052377853804,2.0757052377853804,2.0757052377853804,2.0757052377853804,0.0,0.0,0.0,180.45188965068982
193,2024-03-19,178.10048107332844,163.12992833491117,202.00495679633036,178.10048107332844,178.10048107332844,4.548430922935021,4.548430922935021,4.548430922935021,4.548430922935021,4.548430922935021,4.548430922935021,0.0,0.0,0.0,182.64891199626345
194,2024-03-20,177.82477773375237,161.28306637047595,201.1526984596764,177.82477773375237,177.82477773375237,3.9585678494610437,3.9585678494610437,3.9585678494610437,3.9585678494610437,3.9585678494610437,3.9585678494610437,0.0,0.0,0.0,181.78334558321342
195,2024-03-21,177.54907439417636,158.31885213071996,198.7856958876546,177.54907439417636,177.54907439417636,2.515945464971172,2.515945464971172,2.515945464971172,2.515945464971172,2.515945464971172,2.515945464971172,0.0,0.0,0.0,180.06501985914753
196,2024-03-22,177.27337105460035,158.59361137364715,198.29137487547337,177.27337105460035,177.27337105460035,1.8219639987877316,1.8219639987877316,1.8219639987877316,1.8219639987877316,1.8219639987877316,1.8219639987877316,0.0,0.0,0.0,179.09533505338808
197,2024-03-25,176.44626103587225,157.9606295743204,198.00289417310165,176.44626103587225,176.44626103587225,2.0757052377930933,2.0757052377930933,2.0757052377930933,2.0757052377930933,2.0757052377930933,2.0757052377930933,0.0,0.0,0.0,178.52196627366536
198,2024-03-26,176.1705576962962,160.33901708798382,199.74550241948688,176.1705576962962,176.1705576962962,4.548430922937533,4.548430922937533,4.548430922937533,4.548430922937533,4.548430922937533,4.548430922937533,0.0,0.0,0.0,180.71898861923376
199,2024-03-27,175.89485435672017,159.34777410149408,198.9736566523352,175.89485435672017,175.89485435672017,3.9585678494603136,3.9585678494603136,3.9585678494603136,3.9585678494603136,3.9585678494603136,3.9585678494603136,0.0,0.0,0.0,179.85342220618048
200,2024-03-28,175.7273572111082,157.5785351855632,197.63335161131243,175.7273572111082,175.7273572111082,2.515945464973993,2.515945464973993,2.515945464973993,2.515945464973993,2.515945464973993,2.515945464973993,0.0,0.0,0.0,178.24330267608218
201,2024-04-01,175.0573686286603,156.10379826925262,196.8267514057475,175.0573686286603,175.0573686286603,2.075705237794485,2.075705237794485,2.075705237794485,2.075705237794485,2.075705237794485,2.075705237794485,0.0,0.0,0.0,177.1330738664548
202,2024-04-02,174.88987148304835,160.72014825236394,198.73800195842938,174.88987148304835,174.88987148304835,4.5484309229358955,4.5484309229358955,4.5484309229358955,4.5484309229358955,4.5484309229358955,4.5484309229358955,0.0,0.0,0.0,179.43830240598425
203,2024-04-03,174.72237433743638,159.31060902946368,199.08558671433835,174.72237433743638,174.72237433743638,3.9585678494639627,3.9585678494639627,3.9585678494639627,3.9585678494639627,3.9585678494639627,3.9585678494639627,0.0,0.0,0.0,178.68094218690035
204,2024-04-04,174.5548771918244,157.29987332449463,196.2340361151296,174.5548771918244,174.5548771918244,2.51594546497334,2.51594546497334,2.51594546497334,2.51594546497334,2.51594546497334,2.51594546497334,0.0,0.0,0.0,177.07082265679773
205,2024-04-05,174.3873800462124,157.51191069715708,195.81960271640594,174.3873800462124,174.3873800462124,1.8219639988026601,1.8219639988026601,1.8219639988026601,1.8219639988026601,1.8219639988026601,1.8219639988026601,0.0,0.0,0.0,176.20934404501506
206,2024-04-08,173.8848886093765,155.67840980892421,196.92973624998504,173.8848886093765,173.8848886093765,2.0757052378085197,2.0757052378085197,2.0757052378085197,2.0757052378085197,2.0757052378085197,2.0757052378085197,0.0,0.0,0.0,175.960593847185
207,2024-04-09,173.7173914637645,158.76020937842225,197.9622201540263,173.7173914637645,173.7173914637645,4.54843092293411,4.54843092293411,4.54843092293411,4.54843092293411,4.54843092293411,4.54843092293411,0.0,0.0,0.0,178.2658223866986
208,2024-04-10,173.54989431815255,158.2332551947788,198.48894824341664,173.54989431815255,173.54989431815255,3.958567849464654,3.958567849464654,3.958567849464654,3.958567849464654,3.958567849464654,3.958567849464654,0.0,0.0,0.0,177.5084621676172
209,2024-04-11,173.38239717254058,156.7326750963449,196.9794462338503,173.38239717254058,173.38239717254058,2.5159454649726887,2.5159454649726887,2.5159454649726887,2.5159454649726887,2.5159454649726887,2.5159454649726887,0.0,0.0,0.0,175.89834263751328
210,2024-04-12,173.2149000269286,154.88158049389278,195.3611674058544,173.2149000269286,173.2149000269286,1.8219639987967782,1.8219639987967782,1.8219639987967782,1.8219639987967782,1.8219639987967782,1.8219639987967782,0.0,0.0,0.0,175.03686402572538
211,2024-04-15,172.71240859009268,156.205807214123,195.81768050396184,172.71240859009268,172.71240859009268,2.0757052378099115,2.0757052378099115,2.0757052378099115,2.0757052378099115,2.0757052378099115,2.0757052378099115,0.0,0.0,0.0,174.78811382790258
212,2024-04-16,172.5449114444807,155.8646888703902,197.96142535223555,172.5449114444807,172.5449114444807,4.548430922932326,4.548430922932326,4.548430922932326,4.548430922932326,4.548430922932326,4.548430922932326,0.0,0.0,0.0,177.09334236741302
213,2024-04-17,172.37741429886876,156.28539539898398,195.49544988506733,172.37741429886876,172.37741429886876,3.958567849462503,3.958567849462503,3.958567849462503,3.958567849462503,3.958567849462503,3.958567849462503,0.0,0.0,0.0,176.33598214833125
214,2024-04-18,172.20991715325675,155.03726907452992,196.41139714617898,172.20991715325675,172.20991715325675,2.5159454649737727,2.5159454649737727,2.5159454649737727,2.5159454649737727,2.5159454649737727,2.5159454649737727,0.0,0.0,0.0,174.72586261823054
215,2024-04-19,172.04242000764478,154.4866369131399,193.6655862193571,172.04242000764478,172.04242000764478,1.82196399881759,1.82196399881759,1.82196399881759,1.82196399881759,1.82196399881759,1.82196399881759,0.0,0.0,0.0,173.86438400646236
216,2024-04-22,171.53992857080888,153.91749129211186,194.14548080625562,171.53992857080888,171.53992857080888,2.0757052378113037,2.0757052378113037,2.0757052378113037,2.0757052378113037,2.0757052378113037,2.0757052378113037,0.0,0.0,0.0,173.61563380862017
217,2024-04-23,171.37243142519688,156.39506190851742,194.7244503424228,171.37243142519688,171.37243142519688,4.548430922934838,4.548430922934838,4.548430922934838,4.548430922934838,4.548430922934838,4.548430922934838,0.0,0.0,0.0,175.92086234813172
218,2024-04-24,171.2049342795849,156.0170695683245,193.8019421630148,171.2049342795849,171.2049342795849,3.9585678494617733,3.9585678494617733,3.9585678494617733,3.9585678494617733,3.9585678494617733,3.9585678494617733,0.0,0.0,0.0,175.1635021290467
219,2024-04-25,171.03743713397296,153.9666149364408,194.49223791957974,171.03743713397296,171.03743713397296,2.5159454649693265,2.5159454649693265,2.5159454649693265,2.5159454649693265,2.5159454649693265,2.5159454649693265,0.0,0.0,0.0,173.55338259894228
220,2024-04-26,170.86993998836098,151.83284080748797,192.4378716328281,170.86993998836098,170.86993998836098,1.8219639988162566,1.8219639988162566,1.8219639988162566,1.8219639988162566,1.8219639988162566,1.8219639988162566,0.0,0.0,0.0,172.69190398717723
